,Probe,Af_out
392206,cg22122532,1
392207,cg22122542,1
392208,cg22122572,1
392223,cg22123459,1
392232,cg22123804,1
392245,cg22124493,1
392258,cg22125253,1
392262,cg22125717,1
392268,cg22125912,1
392293,cg22127299,1
392317,cg22128830,1
392323,cg22129059,1
392331,cg22129241,1
392345,cg22130067,1
392354,cg22130868,1
392360,cg22131452,1
392361,cg22131547,1
392368,cg22132026,1
392381,cg22133378,1
392389,cg22133949,1
392411,cg22135315,1
392416,cg22135511,1
392419,cg22135583,1
392426,cg22136013,1
392427,cg22136020,1
392432,cg22136124,1
392438,cg22136368,1
392444,cg22136960,1
392483,cg22139774,1
392485,cg22139983,1
392509,cg22141780,1
392517,cg22142205,1
392518,cg22142212,1
392555,cg22144583,1
392569,cg22145576,1
392593,cg22147827,1
392609,cg22148934,1
392611,cg22148999,1
392612,cg22149095,1
392626,cg22149995,1
392631,cg22150440,1
392638,cg22151017,1
392657,cg22152229,1
392668,cg22152667,1
392674,cg22153062,1
392696,cg22154293,1
392698,cg22154447,1
392703,cg22154659,1
392714,cg22155325,1
392719,cg22155914,1
392724,cg22156300,1
392727,cg22156600,1
392748,cg22157255,1
392749,cg22157398,1
392752,cg22157628,1
392760,cg22158158,1
392765,cg22158252,1
392769,cg22158476,1
392799,cg22159716,1
392808,cg22160110,1
392816,cg22160349,1
392824,cg22160662,1
392831,cg22161115,1
392836,cg22161299,1
392844,cg22161736,1
392854,cg22162314,1
392859,cg22162478,1
392886,cg22163834,1
392888,cg22163966,1
392891,cg22164177,1
392916,cg22165480,1
392943,cg22167093,1
392948,cg22167498,1
392971,cg22168674,1
392982,cg22169449,1
392992,cg22170222,1
393007,cg22171314,1
393034,cg22173537,1
393039,cg22174010,1
393044,cg22174356,1
393077,cg22176131,1
393089,cg22177227,1
393099,cg22177721,1
393114,cg22179018,1
393116,cg22179059,1
393122,cg22179905,1
393128,cg22180614,1
393130,cg22180738,1
393145,cg22182781,1
393150,cg22183053,1
393177,cg22185268,1
393184,cg22185643,1
393206,cg22187246,1
393214,cg22187733,1
393224,cg22188815,1
393264,cg22191803,1
393275,cg22192412,1
393280,cg22192744,1
393285,cg22193089,1
393293,cg22193393,1
393295,cg22193447,1
393302,cg22193924,1
393306,cg22194396,1
393324,cg22196610,1
393329,cg22196977,1
393332,cg22197092,1
393333,cg22197358,1
393340,cg22197936,1
393349,cg22198623,1
393358,cg22199216,1
393360,cg22199361,1
393392,cg22201997,1
393421,cg22203628,1
393428,cg22204050,1
393434,cg22204954,1
393440,cg22205573,1
393441,cg22205607,1
393449,cg22207141,1
393476,cg22208536,1
393518,cg22211749,1
393519,cg22211784,1
393522,cg22211917,1
393532,cg22212542,1
393544,cg22213193,1
393583,cg22215836,1
393598,cg22216952,1
393643,cg22219933,1
393679,cg22222592,1
393698,cg22224202,1
393719,cg22225307,1
393725,cg22225685,1
393748,cg22226852,1
393760,cg22227433,1
393766,cg22227893,1
393803,cg22229974,1
393812,cg22230584,1
393826,cg22231602,1
393829,cg22231758,1
393832,cg22232048,1
393852,cg22233152,1
393859,cg22233547,1
393870,cg22234135,1
393874,cg22234345,1
393877,cg22234479,1
393882,cg22234780,1
393899,cg22235466,1
393907,cg22235936,1
393909,cg22236073,1
393919,cg22236711,1
393948,cg22238304,1
393949,cg22238406,1
393953,cg22238692,1
393979,cg22240520,1
393993,cg22241014,1
394042,cg22244214,1
394067,cg22246565,1
394074,cg22247005,1
394104,cg22249184,1
394117,cg22249754,1
394120,cg22249956,1
394124,cg22250376,1
394144,cg22251401,1
394157,cg22252283,1
394160,cg22252462,1
394163,cg22252903,1
394165,cg22252938,1
394187,cg22254313,1
394202,cg22255532,1
394205,cg22255690,1
394231,cg22257747,1
394235,cg22258230,1
394240,cg22258490,1
394251,cg22259242,1
394280,cg22260982,1
394282,cg22261158,1
394297,cg22261987,1
394325,cg22264170,1
394363,cg22267131,1
394367,cg22267542,1
394371,cg22267908,1
394379,cg22268279,1
394382,cg22268467,1
394387,cg22269416,1
394390,cg22269622,1
394393,cg22269969,1
394399,cg22270914,1
394400,cg22271113,1
394414,cg22272240,1
394420,cg22272508,1
394429,cg22272911,1
394452,cg22274230,1
394459,cg22274522,1
394470,cg22275314,1
394471,cg22275321,1
394476,cg22276046,1
394479,cg22276251,1
394484,cg22276519,1
394485,cg22276528,1
394488,cg22276619,1
394500,cg22277272,1
394521,cg22278650,1
394527,cg22279504,1
394531,cg22279779,1
394565,cg22281935,1
394577,cg22282632,1
394581,cg22282896,1
394595,cg22283959,1
394631,cg22287014,1
394636,cg22287166,1
394639,cg22287731,1
394643,cg22288066,1
394653,cg22288613,1
394681,cg22290284,1
394724,cg22294288,1
394765,cg22297305,1
394776,cg22298437,1
394777,cg22298470,1
394796,cg22300615,1
394798,cg22300727,1
394822,cg22303227,1
394856,cg22305187,1
394865,cg22305782,1
394878,cg22306579,1
394904,cg22308746,1
394906,cg22308926,1
394928,cg22310240,1
394951,cg22312050,1
394969,cg22313601,1
394999,cg22316674,1
395011,cg22318509,1
395014,cg22318746,1
395017,cg22318821,1
395043,cg22320231,1
395055,cg22321514,1
395089,cg22323966,1
395097,cg22324618,1
395123,cg22326188,1
395127,cg22326553,1
395131,cg22326973,1
395157,cg22328857,1
395167,cg22329201,1
395235,cg22332589,1
395237,cg22332696,1
395294,cg22336107,1
395296,cg22336180,1
395339,cg22339219,1
395411,cg22344949,1
395414,cg22345246,1
395415,cg22345349,1
395425,cg22345896,1
395440,cg22347126,1
395450,cg22347705,1
395469,cg22349387,1
395472,cg22349487,1
395476,cg22349780,1
395495,cg22351824,1
395515,cg22352504,1
395518,cg22352717,1
395528,cg22353381,1
395532,cg22353755,1
395542,cg22354397,1
395543,cg22354505,1
395554,cg22355184,1
395594,cg22358066,1
395595,cg22358067,1
395627,cg22360496,1
395646,cg22361604,1
395647,cg22361727,1
395648,cg22361816,1
395653,cg22362377,1
395657,cg22363043,1
395665,cg22363867,1
395667,cg22364098,1
395681,cg22364675,1
395682,cg22364729,1
395711,cg22366395,1
395716,cg22366696,1
395719,cg22366799,1
395721,cg22366885,1
395725,cg22366938,1
395762,cg22368426,1
395770,cg22369009,1
395813,cg22371963,1
395826,cg22372508,1
395842,cg22373472,1
395870,cg22374924,1
395872,cg22375009,1
395879,cg22375623,1
395883,cg22375720,1
395888,cg22375853,1
395966,cg22379573,1
395971,cg22379747,1
395991,cg22380663,1
395993,cg22380849,1
396005,cg22381527,1
396006,cg22381563,1
396024,cg22383121,1
396027,cg22383744,1
396033,cg22384010,1
396062,cg22386343,1
396095,cg22388316,1
396115,cg22389215,1
396149,cg22392276,1
396157,cg22392809,1
396169,cg22394530,1
396172,cg22394869,1
396173,cg22394889,1
396184,cg22395335,1
396212,cg22396792,1
396231,cg22397926,1
396275,cg22401419,1
396286,cg22402053,1
396291,cg22402291,1
396303,cg22402873,1
396304,cg22403060,1
396305,cg22403154,1
396328,cg22405122,1
396340,cg22406334,1
396344,cg22406758,1
396345,cg22406869,1
396347,cg22407123,1
396350,cg22407511,1
396356,cg22407879,1
396363,cg22408559,1
396398,cg22411415,1
396402,cg22411837,1
396409,cg22412612,1
396412,cg22412741,1
396416,cg22413090,1
396421,cg22413399,1
396426,cg22413749,1
396437,cg22415591,1
396450,cg22416672,1
396465,cg22418083,1
396486,cg22420257,1
396489,cg22420756,1
396505,cg22423821,1
396539,cg22426139,1
396544,cg22426650,1
396552,cg22427401,1
396558,cg22428023,1
396594,cg22431262,1
396610,cg22432612,1
396611,cg22432760,1
396613,cg22433141,1
396619,cg22433325,1
396634,cg22434333,1
396641,cg22434766,1
396647,cg22435132,1
396649,cg22435300,1
396652,cg22435349,1
396662,cg22436103,1
396672,cg22436634,1
396674,cg22436928,1
396706,cg22439381,1
396711,cg22439783,1
396727,cg22441237,1
396741,cg22442210,1
396756,cg22443102,1
396761,cg22443258,1
396766,cg22443651,1
396782,cg22444730,1
396783,cg22444983,1
396786,cg22445346,1
396805,cg22447396,1
396808,cg22447539,1
396822,cg22448679,1
396831,cg22449330,1
396858,cg22450933,1
396875,cg22451782,1
396890,cg22453033,1
396912,cg22454440,1
396944,cg22455955,1
396955,cg22456785,1
396962,cg22457503,1
396973,cg22458088,1
396975,cg22458401,1
396980,cg22458832,1
396982,cg22459051,1
396984,cg22459078,1
396989,cg22459320,1
397000,cg22460081,1
397010,cg22460590,1
397016,cg22461390,1
397054,cg22464447,1
397078,cg22466448,1
397081,cg22466573,1
397091,cg22466850,1
397129,cg22469897,1
397190,cg22475082,1
397232,cg22478179,1
397239,cg22478447,1
397262,cg22480490,1
397287,cg22481882,1
397292,cg22482048,1
397293,cg22482142,1
397307,cg22483030,1
397314,cg22483634,1
397338,cg22485774,1
397356,cg22487242,1
397358,cg22487367,1
397416,cg22490229,1
397444,cg22491629,1
397458,cg22492936,1
397466,cg22493236,1
397471,cg22493413,1
397475,cg22493809,1
397483,cg22494346,1
397498,cg22495150,1
397521,cg22496380,1
397523,cg22496450,1
397549,cg22497867,1
397553,cg22498050,1
397570,cg22499139,1
397572,cg22499237,1
397584,cg22499893,1
397601,cg22500738,1
397612,cg22501454,1
397631,cg22502179,1
397647,cg22503116,1
397656,cg22504104,1
397669,cg22504933,1
397676,cg22505295,1
397678,cg22505411,1
397680,cg22505778,1
397714,cg22507727,1
397727,cg22508530,1
397740,cg22509014,1
397746,cg22509113,1
397770,cg22510362,1
397772,cg22510396,1
397785,cg22510911,1
397795,cg22511432,1
397799,cg22511706,1
397874,cg22515648,1
397876,cg22515696,1
397881,cg22516105,1
397906,cg22517607,1
397909,cg22517681,1
397931,cg22518769,1
397935,cg22519158,1
397946,cg22519672,1
397969,cg22521522,1
397977,cg22522402,1
397986,cg22522985,1
397988,cg22523072,1
397989,cg22523074,1
398014,cg22525154,1
398027,cg22526139,1
398066,cg22529427,1
398073,cg22529668,1
398076,cg22529822,1
398100,cg22531172,1
398102,cg22531257,1
398143,cg22533724,1
398150,cg22534288,1
398179,cg22535679,1
398206,cg22537843,1
398229,cg22539189,1
398262,cg22540561,1
398276,cg22541509,1
398278,cg22541535,1
398283,cg22541830,1
398284,cg22541831,1
398286,cg22541905,1
398289,cg22542036,1
398290,cg22542120,1
398294,cg22542229,1
398297,cg22542420,1
398300,cg22542632,1
398302,cg22542685,1
398304,cg22542702,1
398311,cg22542955,1
398350,cg22545618,1
398375,cg22547286,1
398408,cg22549383,1
398429,cg22550275,1
398453,cg22551695,1
398458,cg22552237,1
398499,cg22556816,1
398509,cg22557711,1
398532,cg22559355,1
398553,cg22560438,1
398557,cg22560952,1
398563,cg22561380,1
398567,cg22561567,1
398581,cg22562335,1
398582,cg22562363,1
398593,cg22563036,1
398606,cg22563742,1
398607,cg22563785,1
398613,cg22564285,1
398617,cg22564551,1
398619,cg22564599,1
398621,cg22564731,1
398626,cg22565361,1
398638,cg22566584,1
398712,cg22573179,1
398737,cg22575379,1
398739,cg22575458,1
398761,cg22577120,1
398770,cg22578373,1
398787,cg22579467,1
398818,cg22581364,1
398832,cg22582862,1
398845,cg22584054,1
398849,cg22584157,1
398896,cg22587675,1
398922,cg22589778,1
398925,cg22590062,1
398926,cg22590099,1
398931,cg22590594,1
398944,cg22591672,1
398945,cg22591862,1
398948,cg22591964,1
398953,cg22592346,1
398956,cg22592643,1
398969,cg22593889,1
398978,cg22594737,1
398984,cg22595315,1
398989,cg22595526,1
398993,cg22595806,1
399018,cg22597438,1
399029,cg22598267,1
399036,cg22598840,1
399088,cg22603092,1
399094,cg22603366,1
399112,cg22604188,1
399132,cg22605641,1
399135,cg22605785,1
399144,cg22606179,1
399156,cg22607134,1
399169,cg22607995,1
399176,cg22608269,1
399187,cg22608964,1
399188,cg22608996,1
399195,cg22609331,1
399199,cg22609474,1
399201,cg22609510,1
399206,cg22609722,1
399212,cg22610018,1
399228,cg22610787,1
399230,cg22611057,1
399250,cg22612734,1
399253,cg22612765,1
399263,cg22613969,1
399279,cg22614748,1
399288,cg22615275,1
399319,cg22617703,1
399323,cg22617898,1
399339,cg22618752,1
399357,cg22619910,1
399378,cg22621161,1
399383,cg22621535,1
399384,cg22621542,1
399386,cg22621663,1
399394,cg22621780,1
399403,cg22622183,1
399409,cg22622477,1
399411,cg22622505,1
399413,cg22622676,1
399425,cg22623273,1
399454,cg22625576,1
399483,cg22627222,1
399502,cg22628064,1
399519,cg22629065,1
399525,cg22629375,1
399526,cg22629482,1
399528,cg22629515,1
399530,cg22629722,1
399534,cg22630160,1
399547,cg22630768,1
399581,cg22633208,1
399586,cg22633390,1
399587,cg22633491,1
399589,cg22633597,1
399597,cg22633988,1
399598,cg22634105,1
399612,cg22635098,1
399625,cg22636056,1
399655,cg22638471,1
399657,cg22638505,1
399665,cg22639048,1
399696,cg22641542,1
399701,cg22642178,1
399722,cg22643337,1
399769,cg22646937,1
399789,cg22648015,1
399794,cg22648282,1
399804,cg22649124,1
399807,cg22649289,1
399808,cg22649290,1
399811,cg22649640,1
399837,cg22651968,1
399847,cg22652960,1
399848,cg22652999,1
399869,cg22654517,1
399870,cg22654601,1
399873,cg22654677,1
399901,cg22656544,1
399906,cg22656940,1
399909,cg22656997,1
399912,cg22657059,1
399915,cg22657457,1
399923,cg22657772,1
399926,cg22658129,1
399927,cg22658229,1
399934,cg22658660,1
399987,cg22661775,1
399988,cg22661866,1
400004,cg22662834,1
400005,cg22662844,1
400042,cg22665089,1
400061,cg22666828,1
400073,cg22668218,1
400093,cg22669842,1
400107,cg22670733,1
400120,cg22671611,1
400122,cg22671717,1
400151,cg22673336,1
400170,cg22674388,1
400174,cg22674613,1
400192,cg22675593,1
400213,cg22676447,1
400221,cg22676981,1
400254,cg22678674,1
400279,cg22680066,1
400283,cg22680139,1
400294,cg22680911,1
400297,cg22681021,1
400300,cg22681114,1
400308,cg22681370,1
400354,cg22683283,1
400358,cg22683657,1
400364,cg22684316,1
400370,cg22684570,1
400378,cg22685226,1
400388,cg22685566,1
400398,cg22685907,1
400405,cg22686132,1
400407,cg22686253,1
400437,cg22687807,1
400456,cg22688656,1
400457,cg22688687,1
400470,cg22689396,1
400484,cg22690188,1
400500,cg22691336,1
400505,cg22691626,1
400517,cg22692118,1
400520,cg22692213,1
400532,cg22692843,1
400543,cg22693493,1
400561,cg22694526,1
400563,cg22694630,1
400585,cg22695779,1
400600,cg22696612,1
400607,cg22697001,1
400621,cg22697572,1
400634,cg22698031,1
400657,cg22699314,1
400672,cg22700039,1
400720,cg22702949,1
400728,cg22703164,1
400760,cg22705316,1
400811,cg22708112,1
400832,cg22709071,1
400844,cg22709783,1
400845,cg22709811,1
400855,cg22710391,1
400857,cg22710633,1
400860,cg22710840,1
400861,cg22710865,1
400871,cg22711619,1
400888,cg22712840,1
400899,cg22713356,1
400902,cg22713444,1
400905,cg22713752,1
400916,cg22714517,1
400917,cg22714601,1
400929,cg22715479,1
400941,cg22716025,1
400948,cg22716292,1
400977,cg22717900,1
400981,cg22718077,1
400982,cg22718111,1
400988,cg22718310,1
401051,cg22722340,1
401055,cg22722802,1
401056,cg22722807,1
401069,cg22723802,1
401075,cg22724069,1
401079,cg22724179,1
401083,cg22724433,1
401085,cg22724639,1
401090,cg22724921,1
401112,cg22726373,1
401130,cg22727761,1
401137,cg22728225,1
401148,cg22728851,1
401159,cg22729562,1
401170,cg22730048,1
401178,cg22730398,1
401184,cg22730636,1
401196,cg22731190,1
401209,cg22731638,1
401212,cg22732055,1
401220,cg22732549,1
401239,cg22733608,1
401250,cg22734315,1
401253,cg22734451,1
401261,cg22735331,1
401264,cg22735601,1
401277,cg22736267,1
401285,cg22736682,1
401286,cg22736718,1
401287,cg22736777,1
401322,cg22739610,1
401328,cg22740527,1
401359,cg22743525,1
401369,cg22744480,1
401387,cg22745624,1
401432,cg22748606,1
401466,cg22751046,1
401492,cg22753417,1
401493,cg22753462,1
401495,cg22753508,1
401496,cg22753515,1
401498,cg22753607,1
401503,cg22753768,1
401512,cg22754489,1
401531,cg22756089,1
401552,cg22757531,1
401559,cg22758238,1
401564,cg22758504,1
401568,cg22758714,1
401573,cg22758970,1
401581,cg22759686,1
401608,cg22761795,1
401640,cg22764186,1
401653,cg22764639,1
401668,cg22765718,1
401671,cg22765887,1
401678,cg22766368,1
401682,cg22767001,1
401685,cg22767164,1
401693,cg22767754,1
401698,cg22768273,1
401716,cg22769911,1
401718,cg22770088,1
401733,cg22771332,1
401736,cg22771759,1
401742,cg22772235,1
401751,cg22772698,1
401752,cg22772711,1
401759,cg22773074,1
401761,cg22773100,1
401765,cg22773314,1
401780,cg22774681,1
401799,cg22776443,1
401805,cg22776687,1
401838,cg22778503,1
401840,cg22778790,1
401848,cg22779195,1
401854,cg22779845,1
401864,cg22780242,1
401911,cg22783999,1
401930,cg22785256,1
401945,cg22785972,1
401979,cg22788109,1
402003,cg22789945,1
402027,cg22791535,1
402053,cg22792479,1
402060,cg22792674,1
402069,cg22793067,1
402080,cg22793871,1
402084,cg22794127,1
402119,cg22795586,1
402130,cg22796313,1
402143,cg22796807,1
402154,cg22797182,1
402161,cg22797468,1
402172,cg22797884,1
402176,cg22797978,1
402186,cg22798287,1
402187,cg22798303,1
402193,cg22798468,1
402207,cg22799069,1
402221,cg22799691,1
402252,cg22800959,1
402253,cg22801075,1
402260,cg22801561,1
402278,cg22802167,1
402279,cg22802174,1
402289,cg22802773,1
402293,cg22802935,1
402308,cg22803772,1
402312,cg22803950,1
402317,cg22804352,1
402325,cg22804606,1
402338,cg22805431,1
402341,cg22805491,1
402346,cg22805605,1
402376,cg22807537,1
402391,cg22808163,1
402413,cg22809606,1
402419,cg22809780,1
402427,cg22810105,1
402429,cg22810196,1
402436,cg22810515,1
402482,cg22813165,1
402506,cg22814417,1
402539,cg22816218,1
402546,cg22816621,1
402561,cg22817647,1
402578,cg22818873,1
402594,cg22819952,1
402596,cg22819999,1
402624,cg22821597,1
402630,cg22821930,1
402631,cg22821931,1
402639,cg22822440,1
402650,cg22822890,1
402675,cg22824450,1
402720,cg22826803,1
402728,cg22827060,1
402768,cg22829375,1
402808,cg22831795,1
402810,cg22831953,1
402826,cg22833127,1
402867,cg22836066,1
402873,cg22836297,1
402928,cg22840251,1
402931,cg22840556,1
402934,cg22840780,1
402943,cg22841338,1
402954,cg22842085,1
402963,cg22842855,1
402965,cg22842882,1
402966,cg22842932,1
402994,cg22844780,1
402995,cg22844849,1
403035,cg22847190,1
403036,cg22847221,1
403048,cg22848031,1
403068,cg22849543,1
403082,cg22850505,1
403100,cg22851420,1
403102,cg22851514,1
403113,cg22852013,1
403115,cg22852134,1
403126,cg22852503,1
403189,cg22856010,1
403195,cg22856287,1
403197,cg22856329,1
403213,cg22857324,1
403244,cg22859054,1
403261,cg22860195,1
403264,cg22860534,1
403272,cg22860848,1
403293,cg22861794,1
403307,cg22862420,1
403315,cg22862656,1
403331,cg22863700,1
403340,cg22864077,1
403341,cg22864244,1
403373,cg22865700,1
403376,cg22865769,1
403387,cg22866147,1
403406,cg22867154,1
403429,cg22868425,1
403438,cg22869224,1
403451,cg22869804,1
403453,cg22869944,1
403465,cg22870596,1
403468,cg22870667,1
403469,cg22870710,1
403470,cg22870756,1
403489,cg22871566,1
403494,cg22871659,1
403504,cg22872002,1
403510,cg22872349,1
403529,cg22873177,1
403556,cg22874828,1
403593,cg22876699,1
403594,cg22876713,1
403607,cg22877331,1
403622,cg22877925,1
403630,cg22878469,1
403640,cg22879057,1
403648,cg22879282,1
403651,cg22879316,1
403686,cg22881325,1
403717,cg22882902,1
403745,cg22884857,1
403753,cg22885068,1
403754,cg22885136,1
403755,cg22885278,1
403758,cg22885407,1
403784,cg22887498,1
403787,cg22887748,1
403791,cg22887949,1
403816,cg22889322,1
403819,cg22889570,1
403823,cg22889755,1
403824,cg22889768,1
403841,cg22891099,1
403849,cg22891500,1
403850,cg22891520,1
403865,cg22892276,1
403870,cg22892485,1
403883,cg22894076,1
403885,cg22894161,1
403903,cg22895305,1
403915,cg22896615,1
403918,cg22896703,1
403935,cg22897634,1
403951,cg22899037,1
403954,cg22899380,1
403966,cg22900217,1
403974,cg22900519,1
403996,cg22901940,1
404006,cg22902400,1
404018,cg22902802,1
404025,cg22903061,1
404034,cg22903528,1
404059,cg22905192,1
404069,cg22905859,1
404083,cg22906692,1
404086,cg22906924,1
404093,cg22907258,1
404097,cg22907589,1
404098,cg22907692,1
404121,cg22909383,1
404136,cg22910769,1
404151,cg22911793,1
404171,cg22912818,1
404195,cg22914762,1
404196,cg22914764,1
404213,cg22916254,1
404217,cg22916593,1
404254,cg22919657,1
404255,cg22919686,1
404257,cg22919784,1
404280,cg22920967,1
404286,cg22921643,1
404287,cg22921692,1
404291,cg22922010,1
404308,cg22923319,1
404311,cg22923487,1
404320,cg22924269,1
404322,cg22924550,1
404352,cg22926554,1
404356,cg22926824,1
404376,cg22927957,1
404386,cg22928637,1
404397,cg22929506,1
404401,cg22929793,1
404404,cg22929840,1
404427,cg22931287,1
404442,cg22932195,1
404445,cg22932223,1
404449,cg22932427,1
404460,cg22933020,1
404467,cg22933232,1
404468,cg22933439,1
404471,cg22933538,1
404482,cg22934006,1
404494,cg22934824,1
404531,cg22937462,1
404575,cg22940263,1
404587,cg22940953,1
404591,cg22941025,1
404600,cg22941588,1
404608,cg22942169,1
404610,cg22942210,1
404612,cg22942245,1
404614,cg22942384,1
404660,cg22945302,1
404666,cg22945473,1
